id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1320318,Rental unit in Santiago · ★5.0 · 1 bedroom · 1 bed · 1 bath,3984596,Juanpablo,,Las Condes,-33.3988,-70.57313,Entire home/apt,50000,90,7,2022-09-26,0.06,3,178,0,
499566,Serviced apartment in Santiago · ★4.73 · 1 bedroom · 1 bed · 1 bath,2041286,Patricia,,Santiago,-33.43798065185547,-70.64497375488281,Entire home/apt,36332,3,40,2023-12-17,0.29,4,61,9,
511558,Home in Santiago · ★4.22 · 1 bedroom · 1 bed · 2 shared baths,2478975,América Patricia,,Ñuñoa,-33.45091,-70.62293,Private room,18000,7,10,2023-05-31,0.07,7,52,2,
1339155,Serviced apartment in Providencia · 1 bedroom · 1 bed · 1 shared bath,7261833,Carmina,,Providencia,-33.43536,-70.59958,Private room,35698,6,0,,,1,268,0,
511575,Home in Santiago · ★4.85 · 1 bedroom · 1 bed · 1.5 shared baths,2478975,América Patricia,,Ñuñoa,-33.45004,-70.61757,Private room,15000,2,13,2023-09-24,0.10,7,226,4,
1438448,Rental unit in Santiago · ★3.50 · 1 bedroom · 1 bed · 1 bath,3329548,Alojamiento Empresarial Chile,,Santiago,-33.44876,-70.64,Entire home/apt,56225,90,4,2014-02-22,0.03,4,0,0,
1446357,Vacation home in Santiago · ★4.59 · 2 bedrooms · 5 beds · 1.5 baths,7764147,Mauricio,,Lo Barnechea,-33.34869,-70.2928,Entire home/apt,283418,4,29,2023-08-04,0.23,1,78,3,
1340699,Bed and breakfast in Santiago de Chile · ★4.58 · 9 bedrooms · 18 beds · 8 baths,7271778,Felipe,,Ñuñoa,-33.45142,-70.62164,Private room,35582,1,12,2023-02-19,0.10,5,359,1,
2687338,Guesthouse in Pedro Aguirre Cerda · ★4.88 · 1 bedroom · 1 bed · 1 private bath,13757002,Karinna,,Pedro Aguirre Cerda,-33.47921,-70.66357,Private room,,4,42,2023-05-13,0.37,1,0,1,
1493528,Rental unit in Santiago · ★4.67 · 1 bedroom · 1 bed · 1 bath,7982878,Cecy Y Leo,,Santiago,-33.43417,-70.66473,Entire home/apt,25114,2,278,2023-12-11,2.34,1,347,36,
1519681,Villa in Santiago · ★4.32 · 2 bedrooms · 4 beds · 2 baths,1666498,Pedro,,Providencia,-33.42939,-70.61827,Entire home/apt,65429,1,21,2023-10-29,0.18,7,0,7,
2714854,Rental unit in Las Condes · ★5.0 · 2 bedrooms · 4 beds · 2 baths,13892610,Carolina,,Las Condes,-33.42126,-70.5769,Private room,,2,3,2018-12-23,0.04,1,0,0,
1529789,Bed and breakfast in Santiago de Chile · 1 bedroom · 2 beds · 1 bath,7271778,Felipe,,Ñuñoa,-33.45205,-70.62151,Private room,40161,1,2,2016-12-14,0.02,5,365,0,
1529837,Bed and breakfast in Santiago de Chile · 1 bedroom · 3 beds · 1 bath,7271778,Felipe,,Ñuñoa,-33.45215,-70.62212,Private room,60687,1,1,2023-03-19,0.11,5,365,1,
1538606,Rental unit in Santiago · ★4.80 · 2 bedrooms · 3 beds · 2 baths,2411792,Joanna,,Las Condes,-33.4186,-70.5617,Entire home/apt,68211,3,49,2023-11-03,0.39,1,338,6,
2730067,Home in Santiago · ★4.89 · 2 bedrooms · 4 beds · 2 baths,13971793,Jack,,Vitacura,-33.40074,-70.59543,Entire home/apt,223115,2,9,2015-06-17,0.08,2,300,0,
1552603,Serviced apartment in Santiago · 1 bedroom · 1 bed · 1 bath,5015387,Christian,,Santiago,-33.44577,-70.64729,Entire home/apt,35698,5,2,2021-10-18,0.02,3,364,0,
1602307,Rental unit in Santiago · ★4.48 · 1 bedroom · 2 beds · 1 bath,8538514,Javier,,Santiago,-33.44982,-70.64169,Entire home/apt,20268,2,119,2023-12-17,0.96,1,315,19,
2753142,Rental unit in Santiago · 1 bedroom · 2 beds · 1 private bath,327763083,Paulina,,Santiago,-33.43647,-70.64693,Private room,14000,1,1,2020-01-18,0.02,1,0,0,
2764299,Rental unit in Santiago · ★4.97 · 2 bedrooms · 3 beds · 2 baths,14139129,Mari,,Providencia,-33.42709,-70.61772,Entire home/apt,58723,5,37,2023-11-21,0.53,2,0,11,
1623156,Place to stay in Santiago · 1 bedroom · 1 bed · 2 baths,1693645,María,,Providencia,-33.44154,-70.61501,Private room,26774,30,0,,,2,358,0,
2774785,Rental unit in Santiago · 2 bedrooms · 3 beds · 2.5 baths,13152947,Monica,,Las Condes,-33.41333,-70.59757,Entire home/apt,267738,30,1,2019-02-11,0.02,1,0,0,
1664104,Home in Vitacura · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,7722803,Claudia Alejandra,,Vitacura,-33.38906,-70.57306,Private room,35000,1,50,2023-02-10,0.47,5,61,2,
2809283,Condo in Santiago · ★4.73 · 1 bedroom · 1 bed · 1 bath,2380221,Lorena,,Santiago,-33.44837,-70.66448,Entire home/apt,31236,25,67,2023-12-15,0.60,1,228,9,
1717613,Loft in Santiago · ★4.71 · 1 bedroom · 1 bed · 1 bath,5550648,Juan,,Santiago,-33.43882,-70.64444,Entire home/apt,36202,3,388,2023-11-17,3.13,3,0,28,
2837601,Rental unit in Santiago · ★4.30 · Studio · 3 beds · 1 bath,8187508,Rodrigo,,Lo Barnechea,-33.34462,-70.29321,Entire home/apt,178492,3,44,2023-08-11,0.38,1,355,2,
1735170,Loft in Santiago · ★4.95 · 3 bedrooms · 5 beds · 3 baths,9139261,Mabel,,Providencia,-33.41553,-70.60976,Entire home/apt,192263,2,181,2023-12-26,1.49,10,303,37,
2908625,Rental unit in Santiago · ★4.85 · 1 bedroom · 1 bed · 1 bath,14859438,Francisco,,Providencia,-33.43204,-70.59483,Entire home/apt,37867,2,274,2023-09-23,2.50,4,336,20,
1735484,Loft in Santiago · ★4.91 · 3 bedrooms · 4 beds · 3 baths,9139261,Mabel,,Providencia,-33.41553,-70.60976,Entire home/apt,241754,2,120,2023-12-24,0.98,10,0,30,
1744520,Rental unit in Santiago · ★4.82 · 1 bedroom · 1 bed · 1 bath,5634677,Pablo,,Santiago,-33.44629,-70.65215,Entire home/apt,43571,1,67,2023-12-11,0.79,4,307,19,
2912703,Serviced apartment in Santiago · ★4.81 · 2 bedrooms · 3 beds · 1 bath,14859438,Francisco,,Providencia,-33.43266,-70.59126,Entire home/apt,48826,2,97,2023-11-22,0.87,4,341,4,
1758742,Rental unit in Providencia · ★New · 2 bedrooms · 2 beds · 1.5 baths,4623446,Oriana,,Providencia,-33.44006,-70.62973,Entire home/apt,44000,3,0,,,1,263,0,
1780552,Serviced apartment in Santiago · ★4.43 · 2 bedrooms · 3 beds · 2 baths,9175393,Andres,,Las Condes,-33.41155,-70.56769,Hotel room,98171,1,67,2023-01-04,0.54,2,364,1,
2932438,Serviced apartment in Santiago · ★4.93 · 1 bedroom · 1 bed · 1 bath,14973828,Ximena,,Providencia,-33.42311,-70.60962,Entire home/apt,53738,3,27,2023-12-17,0.91,3,0,17,
2932439,Serviced apartment in Santiago · ★4.84 · 1 bedroom · 1 bed · 1 bath,14973828,Ximena,,Providencia,-33.42341,-70.61051,Entire home/apt,52724,2,19,2023-11-21,0.17,3,349,8,
1781802,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,9352533,Alejandro,,Las Condes,-33.42356,-70.57921,Private room,54440,5,2,2014-10-26,0.02,1,365,0,
1788327,Loft in Ñuñoa · ★4.59 · 1 bedroom · 1 bed · 1 bath,8185219,Roberto,,Ñuñoa,-33.45038,-70.61329,Entire home/apt,22311,10,27,2019-08-13,0.23,1,272,0,
2934747,Rental unit in Santiago · ★4.88 · 2 bedrooms · 2 beds · 2 baths,6119596,Eileen,,Providencia,-33.4179,-70.60569,Entire home/apt,,7,8,2022-02-13,0.08,1,0,0,
1805957,Condo in Santiago · 2 bedrooms · 2 beds · 2 baths,9461713,Mauricio,,Providencia,-33.43154,-70.61161,Entire home/apt,50000,30,0,,,1,319,0,
2965306,Rental unit in Santiago · ★5.0 · 1 bedroom · 1 bed · 1 bath,15012834,Juan Pablo,,Santiago,-33.44876,-70.63857,Entire home/apt,41795,30,3,2016-10-21,0.03,2,178,0,
2965597,Rental unit in Santiago · ★5.0 · 1 bedroom · 1 bed · 1 bath,15012834,Juan Pablo,,Santiago,-33.4498,-70.63945,Entire home/apt,,30,17,2018-07-31,0.15,2,0,0,
2975270,Rental unit in Santiago · ★4.74 · 2 bedrooms · 5 beds · 2 baths,15174756,Claudia,,Lo Barnechea,-33.34547,-70.29035,Entire home/apt,178492,2,53,2023-09-24,0.46,1,365,13,
1806658,Rental unit in Santiago · 1 bedroom · 1 bed · 1 private bath,9468386,Victoria,,Recoleta,-33.42645,-70.64004,Private room,23204,2,0,,,1,362,0,
1810705,Rental unit in Santiago · ★4.86 · 1 bedroom · 2 beds · 1 bath,1884403,Ariel,,Santiago,-33.44969,-70.64018,Private room,22231,2,7,2015-01-14,0.06,1,364,0,
3072658,Rental unit in Santiago · ★4.39 · 1 bedroom · 1 bed · 1 bath,15637314,Francisco,,Santiago,-33.4468,-70.64642,Entire home/apt,28639,7,18,2023-12-08,0.25,4,72,12,
3095078,Rental unit in Santiago · ★4.59 · 2 bedrooms · 3 beds · 2 baths,4191304,Doris,,Santiago,-33.43905,-70.65571,Entire home/apt,49085,1,17,2023-07-16,0.15,2,364,1,
1854958,Home in Santiago · 1 bedroom · 1 bed · 1 bath,9682413,Felipe,,Las Condes,-33.40319,-70.54918,Private room,44623,1,0,,,1,0,0,
3122168,Rental unit in Santiago · 2 bedrooms · 3 beds · 2 baths,15859297,Pablo,,Providencia,-33.43416,-70.59618,Entire home/apt,133869,33,0,,,1,89,0,
1864347,Rental unit in Santiago · 1 bedroom · 1 bed · 1 private bath,9721704,Monica,,Providencia,-33.42615,-70.59461,Private room,22000,3,0,,,1,0,0,
3208936,Rental unit in Santiago · ★4.85 · 1 bedroom · 2 beds · 1 bath,16254485,Francisco,,Santiago,-33.44463,-70.64286,Entire home/apt,32129,2,164,2023-12-26,1.43,4,140,23,
1873527,Rental unit in Santiago · ★4.50 · 1 bedroom · 2 beds · 1 bath,9762063,Arriendo,,Santiago,-33.45453,-70.65443,Entire home/apt,40161,4,4,2017-01-28,0.04,1,0,0,
3241670,Rental unit in Santiago · 2 bedrooms · 2 beds · 2 shared baths,9764168,Ana,,Santiago,-33.44835,-70.64592,Private room,17849,1,2,2019-08-02,0.03,1,0,0,
3249622,Rental unit in Santiago · ★4.62 · 1 bedroom · 1 bed · 1 bath,15637314,Francisco,,Santiago,-33.44614,-70.64581,Entire home/apt,31566,4,13,2023-12-14,0.18,4,350,9,
1886495,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,851098,Maria Isabel,,Las Condes,-33.41912,-70.56976,Private room,39364,1,0,,,1,0,0,
1892699,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,9838063,Rossana,,Santiago,-33.43679,-70.64198,Private room,70121,3,0,,,1,0,0,
3255027,Rental unit in Santiago · ★4.80 · 1 bedroom · 1 bed · 1 bath,2041286,Patricia,,Santiago,-33.43901443481445,-70.6446304321289,Entire home/apt,36716,3,5,2023-12-03,0.06,4,86,1,
3303557,Rental unit in Las Condes / Santiago · ★4.94 · 2 bedrooms · 3 beds · 2 baths,7154794,Graziela,,Las Condes,-33.40073,-70.57419,Entire home/apt,107095,5,129,2023-11-21,1.13,2,319,12,
3344348,Rental unit in Recoleta · ★4.13 · 1 bedroom · 1 bed · 1 bath,1463563,Arnaldo,,Recoleta,-33.4326,-70.63697,Entire home/apt,59920,3,15,2023-12-03,0.15,6,365,3,
3344356,Rental unit in Santiago · ★4.43 · 1 bedroom · 2 beds · 1 bath,1463563,Arnaldo,,Providencia,-33.43237,-70.63549,Entire home/apt,49085,3,7,2023-08-27,0.06,6,83,1,
1905521,Rental unit in Santiago · ★4.77 · 3 bedrooms · 4 beds · 2 baths,9890877,Fernando,,Las Condes,-33.4009,-70.57502,Entire home/apt,90906,3,218,2023-10-25,1.79,1,318,34,
3351919,Condo in Las Condes · ★4.77 · 2 bedrooms · 3 beds · 2 baths,16909781,Denisse,,Las Condes,-33.40836,-70.56081,Entire home/apt,54440,14,13,2021-10-31,0.19,1,220,0,
1906152,Rental unit in Santiago · ★4.89 · 1 bedroom · 1 bed · 1.5 baths,1139234,Paula,,Ñuñoa,-33.45868,-70.59239,Private room,17849,1,18,2022-10-02,0.20,1,25,0,
3353002,Rental unit in ñuñoa · 1 bedroom · 2 beds · 1 bath,16918740,Esteban,,Ñuñoa,-33.45264,-70.6307,Private room,52530,1,0,,,1,365,0,
1914509,Home in Santiago · 1 bedroom · 1 bed · 1 bath,9930439,Ana,,Las Condes,-33.41995,-70.55582,Private room,35698,7,0,,,1,0,0,
3370010,Rental unit in Santiago · ★5.0 · 2 bedrooms · 4 beds · 2 baths,15395093,Alfonso,,Las Condes,-33.412,-70.603,Private room,82106,4,12,2023-04-22,0.22,2,330,5,
1936528,Rental unit in Santiago · 1 bedroom · 2 beds · 1 bath,10019352,Daniel,,Santiago,-33.4476,-70.64423,Entire home/apt,44623,2,0,,,1,365,0,
3385208,"Rental unit in Santiago, Providencia · ★4.63 · 1 bedroom · 1 bed · 1 bath",244792,Cristián,,Providencia,-33.4285,-70.61989,Entire home/apt,53356,1,43,2019-08-05,0.39,3,87,0,
1954924,Rental unit in Santiago · 1 bedroom · 2 beds · 1 bath,10104469,Paola,,Providencia,-33.42654,-70.61695,Entire home/apt,49085,30,0,,,1,0,0,
3400618,Rental unit in Santiago · ★4.95 · 2 bedrooms · 5 beds · 2 baths,17149130,Doris,,Lo Barnechea,-33.35805,-70.24834,Entire home/apt,400361,5,21,2023-08-12,0.18,1,235,1,
3478776,Rental unit in Santiago · ★4.87 · 1 bedroom · 2 beds · 1 private bath,7722803,Claudia Alejandra,,Vitacura,-33.38976,-70.57486,Private room,50000,1,44,2023-11-26,0.40,5,0,5,
1979814,Bed and breakfast in Santiago de Chile · ★4.60 · 1 bedroom · 1 bed · 1 bath,7271778,Felipe,,Ñuñoa,-33.45047,-70.62166,Private room,35698,1,5,2019-04-05,0.09,5,365,0,
1996807,Rental unit in Santiago · ★3.67 · 2 bedrooms · 2 beds · 2 baths,7475173,Leticia,,Santiago,-33.44857,-70.63579,Entire home/apt,27083,14,3,2021-12-26,0.03,2,329,0,
3518991,Rental unit in Providencia · ★4.20 · 1 bedroom · 2 beds · 1 private bath,17714915,Carmen Gloria,,Providencia,-33.42669,-70.60077,Private room,46429,6,5,2017-04-27,0.04,1,180,0,
1998362,Serviced apartment in Santiago · ★4.88 · 1 bedroom · 1 bed · 1 bath,2136082,Francisca,,Las Condes,-33.413642856896104,-70.59891634476355,Entire home/apt,116020,3,17,2023-07-22,0.14,2,215,1,
3519599,Rental unit in Santiago · ★4.40 · 3 bedrooms · 3 beds · 2 baths,17721872,Antonio,,Providencia,-33.43628,-70.63445,Entire home/apt,77644,3,149,2023-11-27,1.32,1,348,13,
2030023,Home in Santiago · ★4.40 · 1 bedroom · 1 bed · 1.5 baths,10425066,Josué,,Providencia,-33.44531,-70.61956,Private room,15172,6,5,2017-02-20,0.05,2,274,0,
3521953,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,12682184,Jalil,,Santiago,-33.44383,-70.6433,Entire home/apt,58010,1,0,,,2,365,0,
2040885,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,10451907,Isabel,,Santiago,-33.43772,-70.64661,Private room,62472,5,0,,,1,365,0,
3552186,Rental unit in Santiago · ★4.58 · 1 bedroom · 1 bed · 1 bath,17640260,Ana,,Santiago,-33.43489,-70.65959,Entire home/apt,23121,2,93,2023-12-08,0.81,1,339,20,
2041953,Rental unit in Santiago · 2 bedrooms · 3 beds · 2 baths,10472197,Marco,,Providencia,-33.42989,-70.60977,Entire home/apt,61580,7,1,2014-01-09,0.01,1,364,0,
3594927,Rental unit in Providencia · 2 bedrooms · 2 beds · 2 baths,6909021,Angela,,Providencia,-33.42255,-70.59837,Entire home/apt,356984,5,0,,,1,363,0,
2054452,Rental unit in Santiago / Providencia · 2 bedrooms · 1 bed · 1 bath,10523331,Blanca,,Providencia,-33.42851,-70.60236,Entire home/apt,31236,90,0,,,1,0,0,
3630296,Guest suite in Santiago · ★4.55 · 2 bedrooms · 2 beds · 2 baths,14209151,Carla,,Santiago,-33.43435,-70.64332,Private room,39268,2,11,2023-08-13,0.13,1,362,4,
3638433,Rental unit in Santiago · ★4.95 · 1 bedroom · 1 bed · 1 private bath,18353378,Pablo,,Las Condes,-33.4043,-70.56147,Private room,20000,1,91,2023-10-13,1.83,1,359,16,
2065906,Rental unit in Santiago · ★4.55 · 1 bedroom · 1 bed · 1 bath,10567910,Guillermo,,Providencia,-33.4344,-70.6353,Entire home/apt,50688,4,37,2023-11-26,0.32,1,0,4,
3664849,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,18567160,Felipe,,Las Condes,-33.41659,-70.59583,Entire home/apt,,3,0,,,1,0,0,
2080451,Home in Santiago · ★4.60 · 1 bedroom · 1 bed · 2 baths,1273587,Katina,,Santiago,-33.4395,-70.63732,Private room,32512,3,5,2022-06-30,0.05,1,362,0,
2096152,Rental unit in Santiago · 1 bedroom · 2 beds · 1 shared bath,10693075,Mario Andres,,Las Condes,-33.40555,-70.58554,Shared room,76752,1,0,,,1,0,0,
2098590,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,1463563,Arnaldo,,Santiago,-33.46938,-70.64313,Entire home/apt,71397,2,2,2023-01-01,0.02,6,179,1,
3694354,Rental unit in Santiago · ★4.40 · 3 bedrooms · 7 beds · 2 baths,2849512,Sandra,,Lo Barnechea,-33.32471,-70.2324,Entire home/apt,533814,3,5,2023-09-14,0.05,1,358,2,
2119824,Home in Santiago · ★4.53 · 1 bedroom · 1 bed · 1 bath,1892348,Cecilia,,Providencia,-33.42913,-70.59033,Private room,25000,1,17,2023-09-09,0.14,2,360,3,
3704616,Condo in Santiago · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,18887735,Angelo  Dante,,Santiago,-33.44133,-70.63818,Private room,26678,3,40,2019-10-19,0.36,1,364,0,
2120795,Home in Santiago · ★4.75 · 1 bedroom · 1 bed · 1 private bath,10425066,Josué,,Providencia,-33.44525,-70.61796,Private room,16064,1,4,2016-01-29,0.04,2,360,0,
2124550,Rental unit in Santiago · ★4.86 · 1 bedroom · 1 bed · 1 bath,1417853,Andrés,,Providencia,-33.42198,-70.60734,Entire home/apt,36609,7,219,2023-11-18,2.02,2,121,14,
3735992,Condo in Santiago de Chile · ★4.71 · 2 bedrooms · 5 beds · 2 baths,12319292,Cecilia,,Estación Central,-33.45593,-70.7002,Entire home/apt,107095,1,52,2023-07-31,0.48,8,360,3,
3749617,Rental unit in Santiago (Providencia Communa) · ★5.0 · 1 bedroom · 1 bed · 1 bath,13577981,Becky,,Providencia,-33.44078,-70.61532,Private room,22000,1,5,2023-12-10,0.39,1,363,4,
2138997,Rental unit in Santiago · ★4.96 · 1 bedroom · 1 bed · 1 shared bath,10835267,Fernando,,Vitacura,-33.40662,-70.5997,Private room,53548,1,23,2022-07-19,0.22,1,365,0,
2139248,Rental unit in Santiago · ★4.91 · 1 bedroom · 1 bed · 1 bath,1129019,Barbara Ivonne,,Santiago,-33.45396,-70.63076,Entire home/apt,28000,15,216,2020-03-17,1.80,1,133,0,
2154502,Rental unit in Las Condes · 1 bedroom · 1 bed · 1 bath,10992575,Gloria,,Las Condes,-33.414,-70.59821,Private room,53548,1,0,,,1,0,0,
3752288,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,15830829,Gabriel,,Santiago,-33.43876,-70.64051,Entire home/apt,71397,1,0,,,1,365,0,
2205451,Rental unit in Santiago · ★4.47 · 1 bedroom · 1 bed · 1 bath,10945288,Vicente,,Santiago,-33.43899,-70.6458,Entire home/apt,31236,30,168,2022-03-08,1.40,1,0,0,
2215096,Rental unit in Santiago · ★4.48 · 2 bedrooms · 3 beds · 2 baths,131488797,Daniela,,Santiago,-33.43382,-70.64646,Entire home/apt,53129,2,217,2023-12-18,1.99,11,70,33,
2237756,Rental unit in Santiago · ★4.88 · 2 bedrooms · 1 bed · 1 bath,11426225,Augusto Eduardo,,Providencia,-33.42645,-70.6161,Entire home/apt,45000,2,17,2022-01-29,0.23,1,168,0,
3810101,Rental unit in Santiago · ★4.94 · 2 bedrooms · 5 beds · 2 baths,19426283,Nils,,Lo Barnechea,-33.35603,-70.2483,Entire home/apt,377291,3,17,2023-09-19,0.15,1,113,4,
3820313,Rental unit in Las Condes · ★4.80 · 1 bedroom · 2 beds · 1 bath,3085810,Luis Hernan,,Las Condes,-33.41433,-70.59078,Entire home/apt,75859,4,15,2020-01-25,0.17,3,144,0,
2250077,Rental unit in Santiago · ★4.64 · 1 bedroom · 2 beds · 1 bath,264242,María Elena,,Providencia,-33.43513,-70.62795,Entire home/apt,22571,7,11,2019-08-17,0.12,2,208,0,
2258550,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,11320654,Paulo,,Santiago,-33.43907,-70.66196,Entire home/apt,44623,3,0,,,1,365,0,
3826466,Rental unit in Lo barnechea · ★4.90 · 4 bedrooms · 8 beds · 3 baths,2408428,Maria Cristina,,Lo Barnechea,-33.35674,-70.24962,Entire home/apt,1070952,3,10,2022-08-26,0.15,1,247,0,
3848142,Rental unit in Santiago · ★4.87 · 1 bedroom · 2 beds · 1 bath,2041286,Patricia,,Santiago,-33.43705,-70.64479,Entire home/apt,34681,3,30,2023-12-20,0.27,4,180,9,
2260567,Rental unit in Santiago · ★4.75 · 1 bedroom · 1 bed · 1 bath,9719637,Emelina Y Miguel,,Santiago,-33.44622,-70.64888,Entire home/apt,24096,3,489,2023-12-09,4.08,1,177,45,
3848646,Rental unit in Santiago · 1 bedroom · 2 beds · 1 bath,19840820,Hugo,,Santiago,-33.44646,-70.65431,Entire home/apt,48452,2,0,,,1,0,0,
2261604,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,11233034,Ana,,Las Condes,-33.41521,-70.55749,Private room,32029,3,1,2015-05-28,0.01,2,365,0,
2262112,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,11233034,Ana,,Las Condes,-33.41659,-70.55741,Private room,31236,3,2,2014-08-09,0.02,2,365,0,
2285130,Condo in Providencia · ★4.67 · 2 bedrooms · 3 beds · 2 baths,11673304,Katherine Y Felipe,,Recoleta,-33.43308,-70.6367,Entire home/apt,98171,5,15,2019-03-19,0.13,2,208,0,
3914772,Rental unit in Peñalolén · 2 bedrooms · 4 beds · 1 bath,20276859,Genoveva,,Peñalolén,-33.50827,-70.55221,Entire home/apt,200803,1,0,,,1,0,0,
3915305,Rental unit in Santiago · ★4.49 · 1 bedroom · 1 bed · 1 bath,17575419,Maria Paz,,Santiago,-33.45018,-70.6518,Entire home/apt,35000,3,47,2023-03-20,0.41,2,179,2,
2301919,Home in Independencia · ★New · 1 bedroom · 1 bed · 1 bath,11756432,Denise,,Independencia,-33.408395,-70.6550007,Private room,,1,0,,,1,357,0,
3921727,Rental unit in Santiago · ★4.70 · 2 bedrooms · 4 beds · 2 baths,20313912,Juan Carlos,,Providencia,-33.42692,-70.60784,Entire home/apt,63748,7,54,2023-04-25,0.52,3,180,2,
2374844,Bed and breakfast in Santiago de Chile · 1 bedroom · 3 beds · 1 bath,7271778,Felipe,,Ñuñoa,-33.45218,-70.6228,Private room,55333,1,0,,,5,365,0,
3932447,Rental unit in Santiago · ★4.78 · 1 bedroom · 1 bed · 1.5 baths,20373404,Marcelita,,Providencia,-33.43957,-70.63151,Private room,35698,1,32,2016-09-24,0.28,2,0,0,
2405806,Rental unit in Santiago · 1 bedroom · 1 bed · 1 bath,12295819,Catalina,,Las Condes,-33.40779,-70.57666,Private room,62472,1,1,2014-07-31,0.01,1,0,0,
2405957,Home in Santiago · 1 bedroom · 1 bed · 1 bath,12297870,Ines,,Ñuñoa,-33.44136,-70.57349,Private room,44623,2,0,,,1,0,0,
